Group 1,Group 2,Group 3
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.9830957333343874,0.01690426666561417,0.0
0.0,1.0,0.0
0.0,1.0,0.0
3.976198716306966e-294,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.9999766429921539,2.3357007846766443e-05,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
1.3352361950394033e-40,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
1.4453156450577056e-223,1.0,0.0
1.4056398909378218e-134,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
1.1093842507894227e-214,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
1.9770340470628403e-08,0.9999999802296602,0.0
0.0,1.0,0.0
1.0592547250166624e-210,1.0,0.0
0.0,1.0,0.0
0.636185346008232,0.36381465399177,0.0
0.0,1.0,0.0
0.0,1.0,0.0
1.2145592992045069e-56,1.0,0.0
4.157414e-318,1.0,0.0
0.0,1.0,0.0
4.50651966641743e-137,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.9999753093694601,2.469063054024167e-05,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
1.6909340477162556e-174,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.9999975693469398,2.430653061669354e-06,0.0
0.9999974574774547,2.5425225466418448e-06,0.0
0.9999986277747084,1.3722252910493474e-06,0.0
0.9999979490572954,2.0509427043924643e-06,0.0
4.063838177192607e-48,1.0,0.0
0.9999899056617338,1.0094338267869773e-05,0.0
0.9999986260747266,1.3739252728886422e-06,0.0
0.9999987247519182,1.2752480810834365e-06,0.0
0.9999986267646804,1.3732353203574179e-06,0.0
0.9999984821847264,1.517815273565872e-06,0.0
0.9999990430763144,9.569236860812328e-07,0.0
0.0,1.0,0.0
1.1187141830561306e-149,1.0,0.0
3.4151069853325286e-37,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
4.875319448410422e-41,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
2.827056891266139e-107,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
9.09737287721639e-149,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
0.0,1.0,0.0
